index,document_id,overall,nid,nid_s,teds,teds_s,mhs,mhs_s
31,'01030000000031,0.2978967934720147,0.5957935869440294,0.5957935869440294,,,0.0,0.0
32,'01030000000032,0.48729253112033194,0.9745850622406639,0.9745850622406639,,,0.0,0.0
33,'01030000000033,0.48275862068965514,0.9655172413793103,0.9655172413793103,,,0.0,0.0
34,'01030000000034,0.923117430226435,0.923117430226435,0.923117430226435,,,,
35,'01030000000035,0.4495311638168781,0.8990623276337562,0.8990623276337562,,,0.0,0.0
36,'01030000000036,0.4319566689234936,0.8639133378469872,0.8639133378469872,,,0.0,0.0
37,'01030000000037,0.46498855835240277,0.9299771167048055,0.9299771167048055,,,0.0,0.0
38,'01030000000038,0.4826796450042943,0.9653592900085886,0.9653592900085886,,,0.0,0.0
39,'01030000000039,0.49009900990099015,0.9801980198019803,0.9801980198019803,,,0.0,0.0
40,'01030000000040,0.6301587301587301,0.6301587301587301,0.6301587301587301,,,,
41,'01030000000041,0.45523161166198006,0.45523161166198006,0.5945108455068615,,,,
42,'01030000000042,0.7213876967095851,0.7213876967095851,0.7213876967095851,,,,
43,'01030000000043,0.8287380699893956,0.8287380699893956,0.8287380699893956,,,,
44,'01030000000044,0.46349206349206346,0.9269841269841269,0.9269841269841269,,,0.0,0.0
45,'01030000000045,0.34985754985754985,0.6997150997150997,0.5575129533678757,0.0,0.0,,
46,'01030000000046,0.7188778646364969,0.8015094339622642,0.8519040902679831,0.6362462953107297,0.6699999999999999,,
47,'01030000000047,0.6045541356589395,0.7086460032626427,0.4423963133640553,0.5004622680552363,0.696969696969697,,
48,'01030000000048,0.49218089602704995,0.9843617920540999,0.9843617920540999,,,0.0,0.0
49,'01030000000049,0.9637681159420289,0.9637681159420289,0.9637681159420289,,,,
50,'01030000000050,0.9469512195121951,0.9469512195121951,0.9469512195121951,,,,
51,'01030000000051,0.5046170560070333,0.8591511219248446,0.9677744209466264,0.6547000460962553,0.7213114754098361,0.0,0.0
52,'01030000000052,0.905725328455738,0.916307552733046,0.9792401096748923,0.8951431041784302,0.921875,,
53,'01030000000053,0.5806726538666337,0.904039104708001,0.9738302934179223,0.8379788568919003,0.88,0.0,0.0
54,'01030000000054,0.4995302959135744,0.9990605918271488,0.9990605918271488,,,0.0,0.0
55,'01030000000055,0.9557894736842105,0.9557894736842105,0.9557894736842105,,,,
56,'01030000000056,0.9002004008016032,0.9002004008016032,0.9002004008016032,,,,
57,'01030000000057,0.930783242258652,0.930783242258652,0.930783242258652,,,,
58,'01030000000058,0.4630518234165068,0.9261036468330136,0.9261036468330136,,,0.0,0.0
59,'01030000000059,0.7554904831625183,0.7554904831625183,0.7554904831625183,,,,
60,'01030000000060,0.8763666947014298,0.8763666947014298,0.8763666947014298,,,,
61,'01030000000061,0.9247202441505595,0.9247202441505595,0.9247202441505595,,,,
62,'01030000000062,0.4993932038834952,0.9987864077669903,0.9987864077669903,,,0.0,0.0
63,'01030000000063,0.9842312746386334,0.9842312746386334,0.9842312746386334,,,,
64,'01030000000064,0.9132736742151757,0.956982131039047,0.9913312693498452,0.8695652173913043,0.9347826086956522,,
65,'01030000000065,0.49962546816479403,0.9992509363295881,0.9992509363295881,,,0.0,0.0
66,'01030000000066,0.968349842957236,0.968349842957236,0.968349842957236,,,,
67,'01030000000067,0.4936075597554197,0.9872151195108394,0.9872151195108394,,,0.0,0.0
68,'01030000000068,0.9895931882686849,0.9895931882686849,0.9895931882686849,,,,
69,'01030000000069,0.4965007776049767,0.9930015552099534,0.9930015552099534,,,0.0,0.0
70,'01030000000070,0.8499399759903962,0.8499399759903962,0.8499399759903962,,,,
71,'01030000000071,0.48758072528564333,0.9751614505712867,0.9751614505712867,,,0.0,0.0
72,'01030000000072,0.7363636363636362,0.7363636363636362,0.7363636363636362,,,,
73,'01030000000073,0.8425302826379543,0.8425302826379543,0.8425302826379543,,,,
74,'01030000000074,0.9563758389261746,0.9563758389261746,0.9563758389261746,,,,
75,'01030000000075,0.9901586663988753,0.9901586663988753,0.9901586663988753,,,,
76,'01030000000076,0.6075009283327144,0.6075009283327144,0.7463516330785267,,,,
77,'01030000000077,0.4859053989488772,0.9718107978977544,0.9718107978977544,,,0.0,0.0
78,'01030000000078,0.519359530658346,0.7131376659678547,0.9128586609989372,0.32558139534883723,0.32558139534883723,,
79,'01030000000079,0.48574686431014824,0.9714937286202965,0.9714937286202965,,,0.0,0.0
80,'01030000000080,0.2718026401211859,0.5436052802423718,0.546205472379969,,,0.0,0.0
81,'01030000000081,0.6760278670291646,0.8193771626297578,0.8644763860369609,0.5326785714285714,0.5714285714285714,,
82,'01030000000082,0.7940193175954592,0.8439999999999999,0.9100917431192661,0.7440386351909185,0.8125,,
83,'01030000000083,0.7248766811234166,0.7976298997265269,0.8702702702702703,0.6521234625203063,0.697841726618705,,
84,'01030000000084,0.8646776725491211,0.8775034932463903,0.9057471264367816,0.8518518518518519,0.8888888888888888,,
85,'01030000000085,0.4621513944223107,0.9243027888446214,0.9243027888446214,,,0.0,0.0
86,'01030000000086,0.4956382410539434,0.9912764821078868,0.9912764821078868,,,0.0,0.0
87,'01030000000087,0.9985915492957748,0.9985915492957748,0.9985915492957748,,,,
88,'01030000000088,0.4889020432091877,0.7100646352723915,0.2210526315789474,0.26773945114598385,0.4157303370786517,,
89,'01030000000089,0.42759032547028963,0.8551806509405793,0.12755102040816324,0.0,0.0,,
90,'01030000000090,0.41624963202826026,0.8324992640565205,0.12828736369467608,0.0,0.0,,
91,'01030000000091,0.49546152771959223,0.9909230554391845,0.9909230554391845,,,0.0,0.0
92,'01030000000092,0.4988444228196084,0.9976888456392168,0.9976888456392168,,,0.0,0.0
93,'01030000000093,0.9975351602145861,0.9975351602145861,0.9975351602145861,,,,
94,'01030000000094,0.9755452742894911,0.9755452742894911,0.9755452742894911,,,,
95,'01030000000095,0.9658536585365853,0.9658536585365853,0.9658536585365853,,,,
96,'01030000000096,0.9614803625377644,0.9614803625377644,0.9614803625377644,,,,
97,'01030000000097,0.4761904761904761,0.9523809523809522,0.9523809523809522,,,0.0,0.0
98,'01030000000098,0.8541609447953858,0.8541609447953858,0.8541609447953858,,,,
99,'01030000000099,0.46845574387947264,0.9369114877589453,0.9369114877589453,,,0.0,0.0
100,'01030000000100,0.8714568226763348,0.8714568226763348,0.8714568226763348,,,,
101,'01030000000101,0.4939538292414804,0.9879076584829608,0.9879076584829608,,,0.0,0.0
102,'01030000000102,0.9423576250649126,0.9423576250649126,0.9423576250649126,,,,
103,'01030000000103,0.4844083724903887,0.9688167449807774,0.9688167449807774,,,0.0,0.0
104,'01030000000104,0.48459958932238195,0.9691991786447639,0.9691991786447639,,,0.0,0.0
105,'01030000000105,0.45726915520628686,0.9145383104125737,0.9145383104125737,,,0.0,0.0
106,'01030000000106,0.8285198555956679,0.8285198555956679,0.8285198555956679,,,,
107,'01030000000107,0.21906693711967545,0.4381338742393509,0.4381338742393509,,,0.0,0.0
108,'01030000000108,0.4559633027522936,0.9119266055045872,0.9119266055045872,,,0.0,0.0
109,'01030000000109,0.4359605911330049,0.8719211822660098,0.8719211822660098,,,0.0,0.0
110,'01030000000110,0.2593392355862665,0.518678471172533,0.9844262295081967,0.0,0.0,,
111,'01030000000111,0.45077720207253885,0.9015544041450777,0.9015544041450777,,,0.0,0.0
112,'01030000000112,0.9889682024659312,0.9889682024659312,0.9889682024659312,,,,
113,'01030000000113,0.48658051689860843,0.9731610337972169,0.9731610337972169,,,0.0,0.0
114,'01030000000114,0.998639455782313,0.998639455782313,0.998639455782313,,,,
115,'01030000000115,0.49777777777777776,0.9955555555555555,0.9955555555555555,,,0.0,0.0
116,'01030000000116,0.7969260993341647,0.8833258828788556,0.9258266309204647,0.7105263157894737,0.7105263157894737,,
117,'01030000000117,0.29513888888888884,0.8854166666666665,0.9125475285171103,0.0,0.0,0.0,0.0
118,'01030000000118,0.42400970088924816,0.8480194017784963,0.8480194017784963,,,0.0,0.0
119,'01030000000119,0.4465566714490674,0.8931133428981348,0.9176672384219554,0.0,0.0,,
120,'01030000000120,0.4444088433194489,0.8888176866388978,0.7426597582037996,0.0,0.0,,
121,'01030000000121,0.31251208663701413,0.9375362599110424,0.8517954298150162,0.0,0.0,0.0,0.0
122,'01030000000122,0.2623145400593472,0.7869436201780415,0.9457917261055635,0.0,0.0,0.0,0.0
123,'01030000000123,0.4435564435564436,0.8871128871128872,0.8871128871128872,,,0.0,0.0
124,'01030000000124,0.46717971933001357,0.9343594386600271,0.9343594386600271,,,0.0,0.0
125,'01030000000125,0.96695886716116,0.96695886716116,0.96695886716116,,,,
126,'01030000000126,0.4537861915367483,0.9075723830734966,0.9075723830734966,,,0.0,0.0
127,'01030000000127,0.7355851520841326,0.866853757405675,0.9438502673796791,0.60431654676259,0.6618705035971223,,
128,'01030000000128,0.5310398785466859,0.6942800788954635,0.8393378773125607,0.36779967819790815,0.5663716814159292,,
129,'01030000000129,0.9253301320528212,0.9253301320528212,0.9253301320528212,,,,
130,'01030000000130,0.7181292061292062,0.8240000000000001,0.8588298443370906,0.6122584122584123,0.6756756756756757,,
131,'01030000000131,0.8625792811839323,0.8625792811839323,0.8625792811839323,,,,
132,'01030000000132,0.35838608974694364,0.6636320828755298,0.7632653061224491,0.0531400966183575,0.05797101449275366,,
133,'01030000000133,0.49796046438657043,0.9959209287731409,0.9959209287731409,,,0.0,0.0
134,'01030000000134,0.8250517598343685,0.8250517598343685,0.8250517598343685,,,,
135,'01030000000135,0.9956379498364231,0.9956379498364231,0.9956379498364231,,,,
136,'01030000000136,0.8422339991846718,0.8422339991846718,0.8422339991846718,,,,
137,'01030000000137,0.9762455328988858,0.9762455328988858,0.9762455328988858,,,,
138,'01030000000138,0.9992841803865425,0.9992841803865425,0.9992841803865425,,,,
139,'01030000000139,0.9579701723803989,0.9579701723803989,0.9579701723803989,,,,
140,'01030000000140,0.9031505250875146,0.9031505250875146,0.9031505250875146,,,,
141,'01030000000141,0.0034071550255536653,0.006814310051107331,0.006814310051107331,,,0.0,0.0
142,'01030000000142,0.39266737513283734,0.7853347502656747,0.8769808854762293,,,0.0,0.0
143,'01030000000143,0.4237003912800447,0.8474007825600894,0.9004237288135593,,,0.0,0.0
144,'01030000000144,0.25835156819839533,0.5167031363967907,0.7377967457988797,,,0.0,0.0
145,'01030000000145,0.3526244952893675,0.705248990578735,0.8142810350474943,,,0.0,0.0
146,'01030000000146,0.3062817011314865,0.9188451033944596,0.9222958057395144,0.0,0.0,0.0,0.0
147,'01030000000147,0.22374702177378059,0.6101089480264332,0.4968152866242038,0.06113211729490853,0.19266055045871555,0.0,0.0
148,'01030000000148,0.42610652663165793,0.8522130532633159,0.8522130532633159,,,0.0,0.0
149,'01030000000149,0.42899761336515513,0.8579952267303103,0.6973572037510656,0.0,0.0,,
150,'01030000000150,0.29653080068592536,0.889592402057776,0.4463690872751499,0.0,0.0,0.0,0.0
151,'01030000000151,0.4968017057569296,0.9936034115138592,0.9936034115138592,,,0.0,0.0
152,'01030000000152,0.9092878418629841,0.9092878418629841,0.9092878418629841,,,,
153,'01030000000153,0.4982707509881423,0.9965415019762845,0.9965415019762845,,,0.0,0.0
154,'01030000000154,0.46983311938382544,0.9396662387676509,0.9396662387676509,,,0.0,0.0
155,'01030000000155,0.4562289562289562,0.9124579124579124,0.9124579124579124,,,0.0,0.0
156,'01030000000156,0.265774378585086,0.531548757170172,0.6275992438563327,,,0.0,0.0
157,'01030000000157,0.25607822410147996,0.5121564482029599,0.5502958579881656,,,0.0,0.0
158,'01030000000158,0.49707602339181295,0.9941520467836259,0.9941520467836259,,,0.0,0.0
159,'01030000000159,0.49629629629629624,0.9925925925925925,0.9925925925925925,,,0.0,0.0
160,'01030000000160,0.9912609238451935,0.9912609238451935,0.9912609238451935,,,,
161,'01030000000161,0.9948486799742434,0.9948486799742434,0.9948486799742434,,,,
162,'01030000000162,0.9900071377587437,0.9900071377587437,0.9900071377587437,,,,
163,'01030000000163,0.4567420109119251,0.9134840218238502,0.9134840218238502,,,0.0,0.0
164,'01030000000164,0.9984578100903283,0.9984578100903283,0.9984578100903283,,,,
165,'01030000000165,0.27798338679167695,0.8339501603750308,0.8582844965370272,0.0,0.0,0.0,0.0
166,'01030000000166,0.28699551569506726,0.8609865470852018,0.8886798369394795,0.0,0.0,0.0,0.0
167,'01030000000167,0.49136,0.98272,0.98272,,,0.0,0.0
168,'01030000000168,0.46546546546546547,0.9309309309309309,0.9309309309309309,,,0.0,0.0
169,'01030000000169,0.4780367548184671,0.9560735096369342,0.9560735096369342,,,0.0,0.0
170,'01030000000170,0.6964583465929959,0.8377430666241632,0.9335984095427434,0.5551736265618287,0.7516778523489933,,
171,'01030000000171,0.47144006436041835,0.9428801287208367,0.9428801287208367,,,0.0,0.0
172,'01030000000172,0.9538461538461537,0.9538461538461537,0.9538461538461537,,,,
173,'01030000000173,0.4957310565635005,0.991462113127001,0.991462113127001,,,0.0,0.0
174,'01030000000174,0.49079143852663015,0.9815828770532603,0.9815828770532603,,,0.0,0.0
175,'01030000000175,0.49630872483221483,0.9926174496644297,0.9926174496644297,,,0.0,0.0
176,'01030000000176,0.49269243260798956,0.9853848652159791,0.9853848652159791,,,0.0,0.0
177,'01030000000177,0.4568860820986155,0.913772164197231,0.913772164197231,,,0.0,0.0
178,'01030000000178,0.30275173132315986,0.9082551939694796,0.8752466564349923,0.0,0.0,0.0,0.0
179,'01030000000179,0.4980268350434096,0.9960536700868192,0.9960536700868192,,,0.0,0.0
180,'01030000000180,0.3015165031222123,0.9045495093666369,0.8903225806451612,0.0,0.0,0.0,0.0
181,'01030000000181,0.46555323590814196,0.9311064718162839,0.9311064718162839,,,0.0,0.0
182,'01030000000182,0.23223097112860894,0.6966929133858268,0.1578947368421053,0.0,0.0,0.0,0.0
183,'01030000000183,0.38604417670682734,0.7720883534136547,0.7720883534136547,,,0.0,0.0
184,'01030000000184,0.3385689354275742,0.6771378708551484,0.6771378708551484,,,0.0,0.0
185,'01030000000185,0.18388249305279875,0.3677649861055975,0.509402738077328,,,0.0,0.0
186,'01030000000186,0.17719597799279074,0.3543919559855815,0.47577854671280273,,,0.0,0.0
187,'01030000000187,0.1920235409208275,0.511542175019749,0.5807860262008734,0.06452844774273347,0.11428571428571432,0.0,0.0
188,'01030000000188,0.1722242539884128,0.45957018615683176,0.4814174589455489,0.05710257580840661,0.4383954154727794,0.0,0.0
189,'01030000000189,0.3391884017342212,0.6563798219584569,0.6098321699094015,0.3611853832442068,0.7009803921568627,0.0,0.0
190,'01030000000190,0.20622508269356565,0.504285364460044,0.54587367450438,0.11438988362065294,0.22781065088757402,0.0,0.0
191,'01030000000191,0.1735917351632607,0.3471834703265214,0.44609665427509293,,,0.0,0.0
192,'01030000000192,0.37296871644355356,0.37296871644355356,0.48087021755438863,,,,
193,'01030000000193,0.31842418919766635,0.31842418919766635,0.42443551738467933,,,,
194,'01030000000194,0.4592910409643477,0.4592910409643477,0.4508691025186236,,,,
195,'01030000000195,0.17429160620178724,0.3485832124035745,0.4814497716894978,,,0.0,0.0
196,'01030000000196,0.20042194092827004,0.4008438818565401,0.49575508103936194,,,0.0,0.0
197,'01030000000197,0.28732762401119144,0.7298120873539868,0.5405982905982907,0.13217078467958743,0.15625,0.0,0.0
198,'01030000000198,0.4774193548387097,0.9548387096774194,0.9548387096774194,,,0.0,0.0
199,'01030000000199,0.2667346245327897,0.5334692490655794,0.6197530864197531,,,0.0,0.0
200,'01030000000200,0.25172363209623,0.75517089628869,0.05707196029776673,0.0,0.0,0.0,0.0
