index,document_id,overall,nid,nid_s,teds,teds_s,mhs,mhs_s
93,'01030000000093,0.999275047121937,0.999275047121937,0.999275047121937,,,,
94,'01030000000094,0.9758518028448561,0.9758518028448561,0.9758518028448561,,,,
95,'01030000000095,0.9699926811417419,0.9699926811417419,0.9699926811417419,,,,
96,'01030000000096,0.955631399317406,0.955631399317406,0.955631399317406,,,,
97,'01030000000097,0.9609697154609127,0.9565860878145042,0.9565860878145042,,,0.9653533431073211,1.0
98,'01030000000098,0.8512396694214877,0.8512396694214877,0.8512396694214877,,,,
99,'01030000000099,0.9392006429043998,0.9364705882352942,0.9364705882352942,,,0.9419306975735052,1.0
100,'01030000000100,0.8714568226763348,0.8714568226763348,0.8714568226763348,,,,
101,'01030000000101,0.9991015416140593,0.9990229604298975,0.9990229604298975,,,0.9991801227982211,1.0
102,'01030000000102,0.9442520775623268,0.9442520775623268,0.9442520775623268,,,,
103,'01030000000103,0.8734826695100271,0.9704975781594013,0.9704975781594013,,,0.7764677608606528,0.9411764705882353
104,'01030000000104,0.9355083844260064,0.9690721649484536,0.9690721649484536,,,0.9019446039035591,1.0
105,'01030000000105,0.9319684560331887,0.9165848871442591,0.9165848871442591,,,0.9473520249221183,1.0
106,'01030000000106,0.8239564428312159,0.8239564428312159,0.8239564428312159,,,,
107,'01030000000107,0.21963562753036434,0.43927125506072867,0.43927125506072867,,,0.0,0.0
108,'01030000000108,0.9276762178631337,0.9139194139194139,0.9139194139194139,,,0.9414330218068536,1.0
109,'01030000000109,0.8776812051492073,0.8828740157480314,0.8828740157480314,,,0.8724883945503834,1.0
110,'01030000000110,0.26085078816670265,0.5217015763334053,0.9901639344262295,0.0,0.0,,
111,'01030000000111,0.9023518142235581,0.9045604137282558,0.9045604137282558,,,0.9001432147188605,1.0
112,'01030000000112,0.993514915693904,0.993514915693904,0.993514915693904,,,,
113,'01030000000113,0.9980264398786555,0.9973813420621931,0.9973813420621931,,,0.9986715376951179,1.0
114,'01030000000114,0.998639455782313,0.998639455782313,0.998639455782313,,,,
115,'01030000000115,0.9968377118538198,0.99624445203141,0.99624445203141,,,0.9974309716762295,1.0
116,'01030000000116,0.7001423789778689,0.8327171903881702,0.8163265306122449,0.5675675675675675,0.5675675675675675,,
117,'01030000000117,0.4927569796756582,0.8900445765230312,0.9126898047722343,0.0,0.0,0.5882263625039434,0.75
118,'01030000000118,0.7375512203338523,0.9564164648910412,0.9564164648910412,,,0.5186859757766635,0.5555555555555556
119,'01030000000119,0.976676295342962,0.9716383049716383,0.9995363931386184,0.9817142857142858,1.0,,
120,'01030000000120,0.9881242387332521,0.9762484774665041,0.9965237543453072,1.0,1.0,,
121,'01030000000121,0.8083816170444482,0.9886018237082067,0.9982964224872233,1.0,1.0,0.43654302742513806,0.5
122,'01030000000122,0.56222490425635,0.8137603795966786,0.977191732002851,0.0,0.0,0.8729143331723714,1.0
123,'01030000000123,0.9132959553916515,0.891662506240639,0.891662506240639,,,0.9349294045426642,1.0
124,'01030000000124,0.9111168243521184,0.939366515837104,0.939366515837104,,,0.8828671328671329,1.0
125,'01030000000125,1.0,1.0,1.0,,,,
126,'01030000000126,0.8758056197800611,0.9137451307735114,0.9137451307735114,,,0.8378661087866108,1.0
127,'01030000000127,0.7255204769137797,0.760103181427343,0.7304638529043043,0.6909377724002166,0.8240740740740741,,
128,'01030000000128,0.9452387030890987,0.8904774061781976,0.8850102669404517,1.0,1.0,,
129,'01030000000129,0.926923076923077,0.926923076923077,0.926923076923077,,,,
130,'01030000000130,0.8720124743573792,0.8383725270623367,0.8393891521853607,0.9056524216524217,1.0,,
131,'01030000000131,0.8625792811839323,0.8625792811839323,0.8625792811839323,,,,
132,'01030000000132,0.6747386697721323,0.9399169761852741,0.9740880503144654,0.40956036335899026,0.6666666666666667,,
133,'01030000000133,1.0,1.0,1.0,,,1.0,1.0
134,'01030000000134,0.8281573498964803,0.8281573498964803,0.8281573498964803,,,,
135,'01030000000135,0.9998636673483299,0.9998636673483299,0.9998636673483299,,,,
136,'01030000000136,0.8463106400326131,0.8463106400326131,0.8463106400326131,,,,
137,'01030000000137,0.9762455328988858,0.9762455328988858,0.9762455328988858,,,,
138,'01030000000138,1.0,1.0,1.0,,,,
139,'01030000000139,0.9599070307960489,0.9599070307960489,0.9599070307960489,,,,
140,'01030000000140,0.971828638106351,0.971828638106351,0.971828638106351,,,,
141,'01030000000141,0.051086542127335106,0.10217308425467021,0.006814310051107331,,,0.0,0.0
142,'01030000000142,0.973725108264482,0.9716646989374262,0.9716646989374262,,,0.9757855175915376,1.0
143,'01030000000143,0.9631169952619397,0.9764270407169297,0.9764270407169297,,,0.9498069498069498,1.0
144,'01030000000144,0.6882991603345419,0.8787195671776376,0.8787195671776376,,,0.4978787534914463,0.8333333333333334
145,'01030000000145,0.9312206347581451,0.9103448275862069,0.9103448275862069,,,0.9520964419300834,1.0
146,'01030000000146,0.6644911953101843,0.9425373134328359,0.9907823209643111,0.11265038357001889,0.3076923076923077,0.9382858889276983,1.0
147,'01030000000147,0.8073730283505509,0.9611890999174235,0.9594721960414703,0.7241379310344828,0.7241379310344828,0.7367920540997464,0.75
148,'01030000000148,0.42685671417854465,0.8537134283570893,0.8537134283570893,,,0.0,0.0
149,'01030000000149,0.9759299781181618,0.9518599562363238,0.9501738122827347,1.0,1.0,,
150,'01030000000150,0.5709054806223016,0.8784343244260444,0.4771428571428571,0.45387205387205387,0.5,0.3804100635688066,0.8
151,'01030000000151,0.9994690265486725,0.9989380530973452,0.9989380530973452,,,1.0,1.0
152,'01030000000152,0.9109125372326022,0.9109125372326022,0.9109125372326022,,,,
153,'01030000000153,0.9990909783358188,0.9985207100591716,0.9985207100591716,,,0.9996612466124661,1.0
154,'01030000000154,0.9112179487179487,0.9474358974358974,0.9474358974358974,,,0.875,1.0
155,'01030000000155,0.9290176866294071,0.9161073825503355,0.9161073825503355,,,0.9419279907084785,1.0
156,'01030000000156,1.0,1.0,1.0,,,1.0,1.0
157,'01030000000157,0.9993774560323085,0.9992542878448919,0.9992542878448919,,,0.9995006242197253,1.0
158,'01030000000158,1.0,1.0,1.0,,,1.0,1.0
159,'01030000000159,0.9990937450019421,0.9987661937075879,0.9987661937075879,,,0.9994212962962963,1.0
160,'01030000000160,0.9956413449564134,0.9956413449564134,0.9956413449564134,,,,
161,'01030000000161,0.9955041746949261,0.9955041746949261,0.9955041746949261,,,,
162,'01030000000162,0.9943019943019942,0.9943019943019942,0.9943019943019942,,,,
163,'01030000000163,0.549198938311253,0.9173166926677068,0.9173166926677068,,,0.18108118395479922,0.4
164,'01030000000164,1.0,1.0,1.0,,,,
165,'01030000000165,0.4210085631413231,0.8307464892830747,0.8579787234042553,0.0,0.0,0.4322792001408946,0.5714285714285714
166,'01030000000166,0.7367630234886225,0.897497982243745,0.9067769646834235,0.6818181818181819,0.7272727272727273,0.6309729064039409,0.7
167,'01030000000167,0.9877292797529522,0.9840102334505916,0.9840102334505916,,,0.991448326055313,1.0
168,'01030000000168,0.9388084763988841,0.9327046720960138,0.9327046720960138,,,0.9449122807017544,1.0
169,'01030000000169,0.9557842559066637,0.9574372759856631,0.9574372759856631,,,0.9541312358276643,1.0
170,'01030000000170,0.6203989640455724,0.6207141588203944,0.31743958197256694,0.6200837692707504,0.9017857142857143,,
171,'01030000000171,0.934789558140768,0.9220257234726688,0.9220257234726688,,,0.9475533928088673,1.0
172,'01030000000172,0.9537882858678131,0.9537882858678131,0.9537882858678131,,,,
173,'01030000000173,0.9997339010111761,0.9994678020223523,0.9994678020223523,,,1.0,1.0
174,'01030000000174,0.9850127605058108,0.9870903674280039,0.9870903674280039,,,0.9829351535836177,1.0
175,'01030000000175,0.9936913720312643,0.9932930918846412,0.9932930918846412,,,0.9940896521778875,1.0
176,'01030000000176,0.9728375527426161,0.9873417721518988,0.9873417721518988,,,0.9583333333333334,1.0
177,'01030000000177,0.9901930910747402,0.9885894634620054,0.9885894634620054,,,0.991796718687475,1.0
178,'01030000000178,0.9902833086366831,0.981582178565164,0.9997508098679292,1.0,1.0,0.9892677473448854,1.0
179,'01030000000179,1.0,1.0,1.0,,,1.0,1.0
180,'01030000000180,0.9833646216192734,0.9752827817343946,0.9993993993993994,1.0,1.0,0.9748110831234257,1.0
181,'01030000000181,0.6072071746413852,0.9833679833679834,0.9833679833679834,,,0.231046365914787,0.375
182,'01030000000182,0.7813896724886823,0.9334133173365327,0.8476821192052981,0.7619047619047619,0.7619047619047619,0.6488509382247523,0.6666666666666667
183,'01030000000183,0.4399270014783182,0.6904532304725168,0.6939266386049309,,,0.18940077248411957,0.4444444444444444
184,'01030000000184,0.707878384859495,0.8742931709438886,0.8742931709438886,,,0.5414635987751012,0.7692307692307692
185,'01030000000185,0.7976899763025715,0.9708191726239306,0.9708191726239306,,,0.6245607799812124,0.8888888888888888
186,'01030000000186,0.9162512553422126,0.9601860719660692,0.9601860719660692,,,0.8723164387183562,1.0
187,'01030000000187,0.7162792285058005,0.9578992132681268,1.0,0.2141535136615228,0.2894736842105263,0.9767849585877516,1.0
188,'01030000000188,0.9456436495944622,0.9436356242374948,0.9900368500068241,0.92,1.0,0.9732953245458917,1.0
189,'01030000000189,0.7380894664614376,0.876943820224719,0.9742695159180115,0.4017548796604289,0.5436241610738255,0.9355696994991652,1.0
190,'01030000000190,0.8035827905727227,0.9004647560030983,0.9898331595411888,0.555996099952144,0.8241758241758241,0.9542875157629256,1.0
191,'01030000000191,0.9996440741347972,0.9994534921849383,0.9994534921849383,,,0.999834656084656,1.0
192,'01030000000192,0.9997978981406629,0.9997978981406629,0.9997978981406629,,,,
193,'01030000000193,0.9992878217519585,0.9992878217519585,0.9992878217519585,,,,
194,'01030000000194,0.9997186268992684,0.9997186268992684,0.9997186268992684,,,,
195,'01030000000195,0.9992580528697701,0.9989833954591664,0.9989833954591664,,,0.9995327102803738,1.0
196,'01030000000196,1.0,1.0,1.0,,,1.0,1.0
197,'01030000000197,0.6270789930742913,0.9258733314399319,0.9987239472564866,0.4473684210526315,0.4473684210526315,0.5079952267303103,0.6
198,'01030000000198,0.9586990191017035,0.9487179487179486,0.9487179487179486,,,0.9686800894854586,1.0
199,'01030000000199,0.495592114349315,0.7761310452418096,0.7761310452418096,,,0.21505318345682034,0.4375
200,'01030000000200,0.32659259519295364,0.5714285714285714,0.6758620689655173,-0.0005793572782819556,0.23404255319148937,0.4089285714285714,0.75
