index,document_id,overall,nid,nid_s,teds,teds_s,mhs,mhs_s
119,'01030000000119,0.9805238415043653,0.9610476830087307,0.9773798303487277,1.0,1.0,,
120,'01030000000120,0.9720974416688977,0.947463768115942,0.944,0.9967311152218534,1.0,,
121,'01030000000121,0.8490782404573465,0.9707401032702238,0.9761846304934937,0.9959839357429718,1.0,0.580510682358844,0.6666666666666667
122,'01030000000122,0.40710400028172655,0.8321619342142255,0.9510006901311249,0.11515151515151523,0.18181818181818177,0.27399855147943886,0.46153846153846156
123,'01030000000123,0.7295816569209994,0.7881227981882235,0.7881227981882235,,,0.6710405156537753,0.75
124,'01030000000124,0.8075341280981128,0.8278793030174245,0.8278793030174245,,,0.7871889531788009,1.0
125,'01030000000125,0.9716655148583275,0.9716655148583275,0.9716655148583275,,,,
126,'01030000000126,0.8560731958102319,0.8842794759825326,0.8842794759825326,,,0.8278669156379312,1.0
127,'01030000000127,0.9615311537075504,0.935716628402755,0.987468671679198,0.9873456790123457,1.0,,
128,'01030000000128,0.9367639528929852,0.8735279057859703,0.8161993769470405,1.0,1.0,,
129,'01030000000129,0.8956996911380375,0.8956996911380375,0.8956996911380375,,,,
130,'01030000000130,0.9295377909435818,0.8616981831664813,0.8483516483516483,0.9973773987206823,1.0,,
131,'01030000000131,0.851129363449692,0.851129363449692,0.851129363449692,,,,
132,'01030000000132,0.904583962875027,0.9341679257500539,0.943751590735556,0.875,0.875,,
133,'01030000000133,0.9902383044976507,0.9877666248431619,0.9877666248431619,,,0.9927099841521395,1.0
134,'01030000000134,0.7714422616195494,0.7714422616195494,0.7714422616195494,,,,
135,'01030000000135,0.9923203510696655,0.9923203510696655,0.9923203510696655,,,,
136,'01030000000136,0.887432536622976,0.887432536622976,0.887432536622976,,,,
137,'01030000000137,0.9654594934059033,0.9654594934059033,0.9654594934059033,,,,
138,'01030000000138,0.986844476482249,0.986844476482249,0.986844476482249,,,,
139,'01030000000139,0.9487850467289721,0.9487850467289721,0.9487850467289721,,,,
140,'01030000000140,0.9363992172211352,0.9363992172211352,0.9363992172211352,,,,
141,'01030000000141,0.051570376114773164,0.10314075222954633,0.10314075222954633,,,0.0,0.0
142,'01030000000142,0.9554322369074758,0.9514074074074074,0.9514074074074074,,,0.9594570664075442,1.0
143,'01030000000143,0.9549983096152292,0.96953125,0.96953125,,,0.9404653692304586,1.0
144,'01030000000144,0.8128779793638163,0.8083639705882352,0.8083639705882352,,,0.8173919881393975,1.0
145,'01030000000145,0.9135178162413076,0.8843896713615024,0.8843896713615024,,,0.9426459611211128,1.0
146,'01030000000146,0.8386533938976664,0.8840254395809951,0.9236128390146803,0.7142857142857143,0.7142857142857143,0.9176490278262894,1.0
147,'01030000000147,0.9108580630929034,0.9688667496886674,0.9304426377597109,1.0,1.0,0.7637074395900427,1.0
148,'01030000000148,0.41440823327615783,0.8288164665523157,0.8288164665523157,,,0.0,0.0
149,'01030000000149,0.8925921297887185,0.7868649318463445,0.5401234567901234,0.9983193277310924,1.0,,
150,'01030000000150,0.81986664389674,0.8391217564870259,0.38253638253638256,0.8852639982081951,0.8947368421052632,0.7352141769949989,1.0
151,'01030000000151,0.9879307227510266,0.9843971631205674,0.9843971631205674,,,0.9914642823814857,1.0
152,'01030000000152,0.8519621109607578,0.8519621109607578,0.8519621109607578,,,,
153,'01030000000153,0.9106049750160858,0.9905894006934126,0.9905894006934126,,,0.830620549338759,0.8333333333333334
154,'01030000000154,0.8335358644894926,0.8542234332425067,0.8542234332425067,,,0.8128482957364784,1.0
155,'01030000000155,0.682688749248195,0.5651720542231491,0.10759493670886078,,,0.8002054442732409,1.0
156,'01030000000156,0.8327762209729201,0.9870327993897788,0.9870327993897788,,,0.6785196425560613,1.0
157,'01030000000157,0.8732627327427656,0.8375482211744534,0.8375482211744534,,,0.9089772443110777,1.0
158,'01030000000158,0.9797649377311096,0.9799511002444988,0.9799511002444988,,,0.9795787752177204,1.0
159,'01030000000159,0.9896356323326432,0.9888198757763975,0.9888198757763975,,,0.9904513888888888,1.0
160,'01030000000160,0.9852061693421468,0.9852061693421468,0.9852061693421468,,,,
161,'01030000000161,0.9886326729457616,0.9886326729457616,0.9886326729457616,,,,
162,'01030000000162,0.9848812095032398,0.9848812095032398,0.9848812095032398,,,,
163,'01030000000163,0.7956786165259209,0.9467411545623835,0.9467411545623835,,,0.6446160784894581,0.8235294117647058
164,'01030000000164,0.9970215113072256,0.9970215113072256,0.9970215113072256,,,,
165,'01030000000165,0.8065012945380196,0.8599952460185405,0.8529975362715576,1.0,1.0,0.559508637595518,0.6666666666666667
166,'01030000000166,0.8145778909263446,0.9067094359796846,0.9154975530179444,0.849025974025974,0.8636363636363636,0.6879982627733752,0.7777777777777778
167,'01030000000167,0.9762215500575784,0.9760180267181717,0.9760180267181717,,,0.9764250733969851,1.0
168,'01030000000168,0.9213878741008104,0.9152542372881356,0.9152542372881356,,,0.927521510913485,1.0
169,'01030000000169,0.9416512358078256,0.9421822272215973,0.9421822272215973,,,0.941120244394054,1.0
170,'01030000000170,0.9418351648351648,0.904,0.9354317998385795,0.9796703296703296,1.0,,
171,'01030000000171,0.7936296279492405,0.7261068702290077,0.04091266719118803,,,0.8611523856694734,1.0
172,'01030000000172,0.7872667398463227,0.7872667398463227,0.0032345013477088624,,,,
173,'01030000000173,0.7725652946108468,0.959655728886498,0.959655728886498,,,0.5854748603351956,0.6
174,'01030000000174,0.8163637594263555,0.894990366088632,0.894990366088632,,,0.737737152764079,0.8333333333333334
175,'01030000000175,0.9691416583527944,0.9680054458815522,0.9680054458815522,,,0.9702778708240366,1.0
176,'01030000000176,0.9081437517313669,0.9630118890356671,0.9630118890356671,,,0.8532756144270667,1.0
177,'01030000000177,0.9626056056397967,0.9628208203406092,0.9628208203406092,,,0.9623903909389843,1.0
178,'01030000000178,0.9598110450908103,0.969173859432799,0.993483709273183,0.9295702029368091,1.0,0.9806890729028227,1.0
179,'01030000000179,0.9792307960954826,0.9798019801980198,0.9798019801980198,,,0.9786596119929454,1.0
180,'01030000000180,0.8969335589993378,0.9715004191114837,0.9970041941282204,0.9157738095238095,1.0,0.8035264483627204,0.8333333333333334
181,'01030000000181,0.5936941548487622,0.9822732012513035,0.9822732012513035,,,0.20511510844622094,0.33333333333333337
182,'01030000000182,0.8197589416250414,0.946962962962963,0.9727626459143969,0.8845793927327028,1.0,0.6277344691794583,0.75
183,'01030000000183,0.41850360594946806,0.6392961876832844,0.6392961876832844,,,0.19771102421565168,0.4
184,'01030000000184,0.7214869720093438,0.7932692307692308,0.7932692307692308,,,0.6497047132494568,0.7857142857142857
185,'01030000000185,0.8967533622332087,0.9640965273690406,0.9640965273690406,,,0.8294101970973768,0.875
186,'01030000000186,0.927824383560397,0.9568690095846645,0.9568690095846645,,,0.8987797575361294,1.0
187,'01030000000187,0.805697378139318,0.8389070146818923,0.996608527131783,0.653061224489796,0.6938775510204082,0.9251238952462657,1.0
188,'01030000000188,0.9251053872039673,0.8637170999515582,0.9846994535519126,0.9686021505376344,1.0,0.9429969111227091,1.0
189,'01030000000189,0.9165399447995656,0.8660024050850369,0.9956109301996318,0.9624161073825503,1.0,0.9212013219311097,1.0
190,'01030000000190,0.9362940709028352,0.8843392198719193,0.9920144255538382,0.9841068917018284,1.0,0.9404361011347581,1.0
191,'01030000000191,0.993686514340353,0.992854787292514,0.992854787292514,,,0.994518241388192,1.0
192,'01030000000192,0.9895351177299255,0.9895351177299255,0.9895351177299255,,,,
193,'01030000000193,0.9866937531742,0.9866937531742,0.9866937531742,,,,
194,'01030000000194,0.9876369766788424,0.9876369766788424,0.9876369766788424,,,,
195,'01030000000195,0.9928227973076498,0.9917054880127258,0.9917054880127258,,,0.9939401066025738,1.0
196,'01030000000196,0.992500670756544,0.9927868852459016,0.9927868852459016,,,0.9922144562671865,1.0
197,'01030000000197,0.8368029510929272,0.8011904761904762,0.9940273037542662,0.8375,0.85,0.8717183770883055,1.0
198,'01030000000198,0.8419924094602997,0.8115015974440893,0.8115015974440893,,,0.87248322147651,1.0
199,'01030000000199,0.6360728164878464,0.650875386199794,0.650875386199794,,,0.6212702467758988,0.8571428571428572
200,'01030000000200,0.853146490020635,0.9494109494109495,0.549618320610687,0.8805840762065112,0.8823529411764706,0.7294444444444445,0.75
