index,document_id,overall,nid,nid_s,teds,teds_s,mhs,mhs_s
60,'01030000000060,0.8660898228265349,0.8660898228265349,0.8660898228265349,,,,
61,'01030000000061,0.9784461152882206,0.9784461152882206,0.9784461152882206,,,,
62,'01030000000062,0.7951378127625275,0.9747292418772563,0.9747292418772563,,,0.6155463836477988,0.75
63,'01030000000063,0.9676584734799483,0.9676584734799483,0.9676584734799483,,,,
64,'01030000000064,0.9844926894107222,0.9689853788214444,0.997829457364341,1.0,1.0,,
65,'01030000000065,0.9802314796104101,0.9899740066839955,0.9899740066839955,,,0.9704889525368249,1.0
66,'01030000000066,0.9681284447639588,0.9681284447639588,0.9681284447639588,,,,
67,'01030000000067,0.9841342291824302,0.9813800657174151,0.9813800657174151,,,0.9868883926474453,1.0
68,'01030000000068,0.9818521983161833,0.9818521983161833,0.9818521983161833,,,,
69,'01030000000069,0.946970742034013,0.9364415222155807,0.9364415222155807,,,0.9574999618524452,1.0
70,'01030000000070,0.8751472320376914,0.8751472320376914,0.8751472320376914,,,,
71,'01030000000071,0.9759726300097262,0.9696673189823874,0.9453880324013588,,,0.9822779410370651,1.0
72,'01030000000072,0.6843100189035917,0.6843100189035917,0.6890585241730282,,,,
73,'01030000000073,0.7946096654275094,0.7946096654275094,0.7946096654275094,,,,
74,'01030000000074,0.9588457899716176,0.9588457899716176,0.9588457899716176,,,,
75,'01030000000075,0.9537037037037037,0.9537037037037037,0.9668766510871774,,,,
76,'01030000000076,0.8338907469342252,0.8338907469342252,0.8338907469342252,,,,
77,'01030000000077,0.9661913130877215,0.9787935909519322,0.9787935909519322,,,0.9535890352235109,1.0
78,'01030000000078,0.8264442855542098,0.8602056442791511,0.8775894538606405,0.7926829268292683,0.8536585365853658,,
79,'01030000000079,0.8127957681351312,0.9810462471569372,0.9810462471569372,,,0.6445452891133252,0.75
80,'01030000000080,0.7749286204967194,0.9871886120996441,0.9871886120996441,,,0.5626686288937945,0.6
81,'01030000000081,0.8743477891156464,0.8731428571428572,0.8504577822990843,0.8755527210884354,0.9047619047619048,,
82,'01030000000082,0.9048993930979353,0.8844256518675124,0.846286701208981,0.9253731343283582,0.9253731343283582,,
83,'01030000000083,0.7407858827692746,0.8087318087318087,0.7696019300361882,0.6728399568067406,0.7722772277227723,,
84,'01030000000084,0.8398685272748241,0.8335832083958021,0.8546255506607929,0.8461538461538461,0.8461538461538461,,
85,'01030000000085,0.7311712096502808,0.7890295358649788,0.7890295358649788,,,0.6733128834355828,1.0
86,'01030000000086,0.9920534189294586,0.9945142452663247,0.9945142452663247,,,0.9895925925925926,1.0
87,'01030000000087,0.9985935302390999,0.9985935302390999,0.9985935302390999,,,,
88,'01030000000088,0.7667551680596512,0.9070983810709837,0.9921259842519686,0.6264119550483187,0.6727272727272727,,
89,'01030000000089,0.7670138812142928,0.9076158073802669,1.0,0.6264119550483187,0.6727272727272727,,
90,'01030000000090,0.7831052546520247,0.9031600407747198,1.0,0.6630504685293297,0.7049180327868853,,
91,'01030000000091,0.9906497974479613,0.9979105725031342,0.9979105725031342,,,0.9833890223927884,1.0
92,'01030000000092,0.9926628884509701,0.9986639135187658,0.9986639135187658,,,0.9866618633831743,1.0
93,'01030000000093,0.9992754673235763,0.9992754673235763,0.9992754673235763,,,,
94,'01030000000094,0.9773696293866841,0.9773696293866841,0.9773696293866841,,,,
95,'01030000000095,0.9356943150046598,0.9356943150046598,0.9356943150046598,,,,
96,'01030000000096,0.9588631264023934,0.9588631264023934,0.9588631264023934,,,,
97,'01030000000097,0.9452654180908044,0.9504757257867773,0.9504757257867773,,,0.9400551103948317,1.0
98,'01030000000098,0.8446000538647993,0.8446000538647993,0.8446000538647993,,,,
99,'01030000000099,0.9016585378031161,0.888986013986014,0.888986013986014,,,0.9143310616202183,1.0
100,'01030000000100,0.817910447761194,0.817910447761194,0.817910447761194,,,,
101,'01030000000101,0.9945916271755151,0.9989009647087557,0.9989009647087557,,,0.9902822896422745,1.0
102,'01030000000102,0.939068100358423,0.939068100358423,0.939068100358423,,,,
103,'01030000000103,0.6059799103051955,0.9507246376811593,0.9507246376811593,,,0.26123518292923176,0.6190476190476191
104,'01030000000104,0.9362646221637669,0.965482233502538,0.965482233502538,,,0.907047010824996,1.0
105,'01030000000105,0.9307230502347802,0.9125364431486881,0.9125364431486881,,,0.9489096573208723,1.0
106,'01030000000106,0.832038254632397,0.832038254632397,0.832038254632397,,,,
107,'01030000000107,0.2300194931773879,0.4600389863547758,0.4600389863547758,,,0.0,0.0
108,'01030000000108,0.9276762178631337,0.9139194139194139,0.9139194139194139,,,0.9414330218068536,1.0
109,'01030000000109,0.9162132079557873,0.9104330708661418,0.9104330708661418,,,0.9219933450454328,1.0
110,'01030000000110,0.2614491507202752,0.5228983014405504,0.9804878048780488,0.0,0.0,,
111,'01030000000111,0.904240673906347,0.9036761284318289,0.9036761284318289,,,0.9048052193808651,1.0
112,'01030000000112,0.9845758354755784,0.9845758354755784,0.9845758354755784,,,,
113,'01030000000113,0.9669522091796581,0.9726594863297432,0.9726594863297432,,,0.9612449320295731,1.0
114,'01030000000114,0.9808121374386435,0.9808121374386435,0.9808121374386435,,,,
115,'01030000000115,0.9900544058972478,0.9898305084745763,0.9898305084745763,,,0.9902783033199192,1.0
116,'01030000000116,0.5643432678958363,0.6692270763322132,0.7948094079480942,0.45945945945945943,0.45945945945945943,,
117,'01030000000117,0.8024907840860925,0.9641693811074918,0.9767846778874056,0.7619047619047619,0.7619047619047619,0.6813982092460238,0.75
118,'01030000000118,0.7029126200806178,0.8985282726568552,0.8985282726568552,,,0.5072969675043805,0.9
119,'01030000000119,0.8338963102282935,0.9441920830629461,0.9967547519703291,0.7236005373936408,0.7575757575757576,,
120,'01030000000120,0.9836759371221282,0.9673518742442565,0.9794285714285713,1.0,1.0,,
121,'01030000000121,0.642525248236761,0.6439989850291803,0.6463654223968566,0.8231539519951078,1.0,0.460422807685995,0.6666666666666667
122,'01030000000122,0.4389596151381642,0.5914998243765367,0.734765453748356,0.0,0.0,0.7253790210379558,1.0
123,'01030000000123,0.8810213426815087,0.8473711077080143,0.8473711077080143,,,0.9146715776550031,1.0
124,'01030000000124,0.9051968622246152,0.9292748433303492,0.9292748433303492,,,0.8811188811188811,1.0
125,'01030000000125,1.0,1.0,1.0,,,,
126,'01030000000126,0.8393811162211695,0.8636363636363636,0.8636363636363636,,,0.8151258688059753,1.0
127,'01030000000127,0.9715102040816326,0.9430204081632653,1.0,1.0,1.0,,
128,'01030000000128,0.9375619425173439,0.8751238850346879,0.8289112534309241,1.0,1.0,,
129,'01030000000129,0.9277657787377009,0.9277657787377009,0.9277657787377009,,,,
130,'01030000000130,0.9453444650587508,0.8920222634508349,0.8923076923076922,0.9986666666666667,1.0,,
131,'01030000000131,0.8536082474226804,0.8536082474226804,0.8536082474226804,,,,
132,'01030000000132,0.906803594351733,0.9469405220367993,0.9514180024660912,0.8666666666666667,0.8666666666666667,,
133,'01030000000133,0.9630604144480074,0.9556527170518426,0.9556527170518426,,,0.9704681118441721,1.0
134,'01030000000134,0.8309716599190282,0.8309716599190282,0.8309716599190282,,,,
135,'01030000000135,0.9998636673483299,0.9998636673483299,0.9998636673483299,,,,
136,'01030000000136,0.8476767676767678,0.8476767676767678,0.8476767676767678,,,,
137,'01030000000137,0.9746808955848504,0.9746808955848504,0.9746808955848504,,,,
138,'01030000000138,0.9953687210545066,0.9953687210545066,0.9953687210545066,,,,
139,'01030000000139,0.9596914175506268,0.9596914175506268,0.9596914175506268,,,,
140,'01030000000140,0.8722525202445877,0.8722525202445877,0.8722525202445877,,,,
141,'01030000000141,0.00885328836424959,0.01770657672849918,0.01770657672849918,,,0.0,0.0
142,'01030000000142,0.7643590997764635,0.931008107694661,0.931008107694661,,,0.5977100918582661,0.75
143,'01030000000143,0.9590950535474998,0.9731830547998446,0.9731830547998446,,,0.945007052295155,1.0
144,'01030000000144,0.825160943743201,0.8127873877819137,0.8127873877819137,,,0.8375344997044882,1.0
145,'01030000000145,0.8710697315356032,0.8345911949685535,0.8345911949685535,,,0.9075482681026529,1.0
146,'01030000000146,0.7511497830344199,0.9508877975066112,0.9829479093669703,0.35779645081740963,0.4347826086956522,0.9447651007792391,1.0
147,'01030000000147,0.8516334056881706,0.9548440065681444,0.9191111111111111,0.835268817204301,0.84,0.7647873932920661,1.0
148,'01030000000148,0.42363636363636364,0.8472727272727273,0.8472727272727273,,,0.0,0.0
149,'01030000000149,0.969017094017094,0.938034188034188,0.9217199558985666,1.0,1.0,,
150,'01030000000150,0.5579693487366234,0.8982667671439337,0.4955357142857143,0.3872053872053871,0.38888888888888884,0.3884358918605494,0.6666666666666667
151,'01030000000151,0.8916545583529265,0.9835951134380454,0.9835951134380454,,,0.7997140032678076,0.875
152,'01030000000152,0.9041388518024032,0.9041388518024032,0.9041388518024032,,,,
153,'01030000000153,0.8475167897402017,0.9567478137556134,0.9567478137556134,,,0.7382857657247901,0.8333333333333334
154,'01030000000154,0.8945528385689608,0.9315756434400501,0.9315756434400501,,,0.8575300336978716,1.0
155,'01030000000155,0.9290176866294071,0.9161073825503355,0.9161073825503355,,,0.9419279907084785,1.0
156,'01030000000156,0.9430869065731052,0.9302325581395349,0.9302325581395349,,,0.9559412550066756,1.0
157,'01030000000157,0.9374764030011014,0.9221640488656194,0.9294823705926482,,,0.9527887571365832,1.0
158,'01030000000158,0.9647973777725711,0.9634489222118089,0.9634489222118089,,,0.9661458333333334,1.0
159,'01030000000159,0.9990937450019421,0.9987661937075879,0.9987661937075879,,,0.9994212962962963,1.0
160,'01030000000160,0.9975031210986267,0.9975031210986267,0.9975031210986267,,,,
161,'01030000000161,0.9974243399871215,0.9974243399871215,0.9974243399871215,,,,
162,'01030000000162,0.9886605244507441,0.9886605244507441,0.9886605244507441,,,,
163,'01030000000163,0.4666999948648965,0.7906632085957761,0.7906632085957761,,,0.1427367811340169,0.6363636363636364
164,'01030000000164,0.9969251043268175,0.9969251043268175,0.9969251043268175,,,,
165,'01030000000165,0.44566337946332246,0.8336614173228347,0.8568393094289507,0.0,0.0,0.5033287210671327,0.6666666666666667
166,'01030000000166,0.9133397618619293,0.9177350427350427,0.9289439374185136,0.849025974025974,0.8636363636363636,0.9732582688247713,1.0
167,'01030000000167,0.9870194376227555,0.9830454254638515,0.9830454254638515,,,0.9909934497816594,1.0
168,'01030000000168,0.9383876248755716,0.932305055698372,0.932305055698372,,,0.9444701940527712,1.0
169,'01030000000169,0.9557842559066637,0.9574372759856631,0.9574372759856631,,,0.9541312358276643,1.0
170,'01030000000170,0.8440478399615907,0.8855788761002031,0.93359375,0.8025168038229784,0.9017857142857143,,
171,'01030000000171,0.9818486398948529,0.9782958199356914,0.9782958199356914,,,0.9854014598540146,1.0
172,'01030000000172,0.9598490972783617,0.9598490972783617,0.9598490972783617,,,,
173,'01030000000173,0.9571718569893286,0.9771071800208116,0.9771071800208116,,,0.9372365339578455,1.0
174,'01030000000174,0.9817450543779667,0.9798723613156602,0.9798723613156602,,,0.9836177474402731,1.0
175,'01030000000175,0.9896222454081736,0.9880239520958084,0.9880239520958084,,,0.9912205387205387,1.0
176,'01030000000176,0.9711662331227549,0.9829307568438003,0.9829307568438003,,,0.9594017094017094,1.0
177,'01030000000177,0.8751160163724991,0.8505589778690394,0.8505589778690394,,,0.8996730548759588,1.0
178,'01030000000178,0.9899048409413386,0.9808939526730938,0.9987552900174259,1.0,1.0,0.9888205701509223,1.0
179,'01030000000179,0.9844465940331941,0.990632318501171,0.990632318501171,,,0.9782608695652174,1.0
180,'01030000000180,0.9109359151889699,0.9425101214574899,0.9519450800915332,1.0,1.0,0.7902976241094198,0.8333333333333334
181,'01030000000181,0.6453539291186265,0.9744637385086823,0.9744637385086823,,,0.3162441197285708,0.4444444444444444
182,'01030000000182,0.6547041832512147,0.805896805896806,0.1901931649331352,0.24692542127619288,0.4285714285714286,0.9112903225806451,1.0
183,'01030000000183,0.6374667634154845,0.6292682926829268,0.6292682926829268,,,0.6456652341480422,0.8888888888888888
184,'01030000000184,0.3993995911620269,0.6239419588875453,0.4620853080568721,,,0.17485722343650845,0.3076923076923077
185,'01030000000185,0.6242639472870237,0.9296756945251655,0.9296756945251655,,,0.31885220004888193,0.6363636363636364
186,'01030000000186,0.9075926761688695,0.945503355704698,0.945503355704698,,,0.8696819966330409,1.0
187,'01030000000187,0.8485325567575481,0.962363330529857,0.9766172106824926,0.6052631578947368,0.6578947368421053,0.9779711818480504,1.0
188,'01030000000188,0.8621723742472932,0.9287333981211532,0.9809834284161912,0.8939363376824355,0.9290322580645162,0.7638473869382907,0.8
189,'01030000000189,0.8845222653877708,0.9230503497711375,0.9806271777003485,0.7724901663094579,0.9261744966442953,0.9580262800827167,1.0
190,'01030000000190,0.8390948375388104,0.9403397866455946,0.9778172138420586,0.6080302725872346,0.7088607594936709,0.968914453383602,1.0
191,'01030000000191,0.9936032358142772,0.9929639401934917,0.9929639401934917,,,0.9942425314350627,1.0
192,'01030000000192,0.9371308820727758,0.9371308820727758,0.9371308820727758,,,,
193,'01030000000193,0.986198498071849,0.986198498071849,0.986198498071849,,,,
194,'01030000000194,0.9884766722878021,0.9884766722878021,0.9884766722878021,,,,
195,'01030000000195,0.993443452302887,0.9925153095940122,0.9925153095940122,,,0.9943715950117619,1.0
196,'01030000000196,0.9924620301421249,0.9930131004366812,0.9930131004366812,,,0.9919109598475685,1.0
197,'01030000000197,0.623384513721912,0.9196762141967622,0.8691762951919493,0.0,0.0,0.9504773269689737,1.0
198,'01030000000198,0.9673464119772845,0.9615384615384616,0.9615384615384616,,,0.9731543624161074,1.0
199,'01030000000199,0.5412934853777833,0.7397459165154265,0.7654037504783773,,,0.3428410542401402,0.5384615384615384
200,'01030000000200,0.21741988498542095,0.5715872795445077,0.056033110474371206,-0.0294333335046173,0.6170212765957447,0.11010570891637239,0.3076923076923077
