index,document_id,overall,nid,nid_s,teds,teds_s,mhs,mhs_s
26,'01030000000026,0.9976754997675499,0.9976754997675499,0.9976754997675499,,,,
27,'01030000000027,0.6397228637413395,0.6397228637413395,0.6397228637413395,,,,
28,'01030000000028,0.991867184613182,0.9908955470948518,0.9908955470948518,,,0.9928388221315122,1.0
29,'01030000000029,0.8845332072975907,0.9548780487804878,0.9548780487804878,,,0.8141883658146937,0.8333333333333334
30,'01030000000030,0.9759112519809825,0.9759112519809825,0.9759112519809825,,,,
31,'01030000000031,0.9586742432815636,0.9563932002956393,0.9563932002956393,,,0.9609552862674877,1.0
32,'01030000000032,0.98167118910234,0.9740529320186819,0.9740529320186819,,,0.9892894461859979,1.0
33,'01030000000033,0.9740207570377646,0.963766329800345,0.963766329800345,,,0.9842751842751842,1.0
34,'01030000000034,0.9281532730175626,0.9281532730175626,0.9281532730175626,,,,
35,'01030000000035,0.8069806191353153,0.9298342541436465,0.9298342541436465,,,0.6841269841269841,0.75
36,'01030000000036,0.9988613893481151,0.998638529611981,0.998638529611981,,,0.9990842490842491,1.0
37,'01030000000037,0.9957216781663003,0.9938342087234528,0.9938342087234528,,,0.9976091476091477,1.0
38,'01030000000038,0.987946397460007,0.9891179839633449,0.9891179839633449,,,0.9867748109566691,1.0
39,'01030000000039,0.9918390777124835,0.9920582395764395,0.9920582395764395,,,0.9916199158485274,1.0
40,'01030000000040,0.9793605827600161,0.9793605827600161,0.9793605827600161,,,,
41,'01030000000041,0.7545398898184044,0.7545398898184044,0.7545398898184044,,,,
42,'01030000000042,0.9708454810495627,0.9708454810495627,0.9708454810495627,,,,
43,'01030000000043,0.9684267827980403,0.9684267827980403,0.9684267827980403,,,,
44,'01030000000044,0.7585798665105237,0.6804123711340206,0.11343283582089547,,,0.8367473618870267,1.0
45,'01030000000045,0.9657198824681685,0.9314397649363371,0.9483065953654188,1.0,1.0,,
46,'01030000000046,0.8872895598312496,0.8776719031676538,0.8634686346863468,0.8969072164948454,0.8969072164948454,,
47,'01030000000047,0.8788261976592422,0.8811091854419411,0.9473684210526316,0.8765432098765432,0.8765432098765432,,
48,'01030000000048,0.9967021325489476,0.9949260042283298,0.9949260042283298,,,0.9984782608695653,1.0
49,'01030000000049,0.99190800681431,0.99190800681431,0.99190800681431,,,,
50,'01030000000050,0.9915100060642814,0.9915100060642814,0.9915100060642814,,,,
51,'01030000000051,0.9702931952539976,0.9503424657534246,0.9837099316868102,1.0,1.0,0.9605371200085682,1.0
52,'01030000000052,0.9673777767645897,0.9391466542317556,0.9705400981996726,0.9956088992974239,1.0,,
53,'01030000000053,0.9727899777923871,0.9525566684238271,0.985720114239086,0.9979296066252588,1.0,0.9678836583280751,1.0
54,'01030000000054,0.9996616956641812,0.9995305164319249,0.9995305164319249,,,0.9997928748964374,1.0
55,'01030000000055,0.991672293495386,0.991672293495386,0.991672293495386,,,,
56,'01030000000056,0.8999601434834595,0.8999601434834595,0.8999601434834595,,,,
57,'01030000000057,0.9851258581235698,0.9851258581235698,0.9851258581235698,,,,
58,'01030000000058,0.6911767715950545,0.9258018190521782,0.9258018190521782,,,0.456551724137931,0.6
59,'01030000000059,0.7540185094982952,0.7540185094982952,0.7540185094982952,,,,
60,'01030000000060,0.874895046179681,0.874895046179681,0.874895046179681,,,,
61,'01030000000061,0.9821337417049514,0.9821337417049514,0.9821337417049514,,,,
62,'01030000000062,0.4990892531876138,0.9981785063752276,0.9981785063752276,,,0.0,0.0
63,'01030000000063,0.9842312746386334,0.9842312746386334,0.9842312746386334,,,,
64,'01030000000064,0.9402659435969725,0.9621645402551694,0.9937655860349127,0.9183673469387755,0.9183673469387755,,
65,'01030000000065,0.9991055449487019,0.998875983514425,0.998875983514425,,,0.9993351063829787,1.0
66,'01030000000066,0.9582830962141307,0.9582830962141307,0.9582830962141307,,,,
67,'01030000000067,0.9714206693147633,0.9686966420034149,0.9686966420034149,,,0.9741446966261117,1.0
68,'01030000000068,0.9920544835414301,0.9920544835414301,0.9920544835414301,,,,
69,'01030000000069,0.8084253794020233,0.9792858551982639,0.9792858551982639,,,0.6375649036057826,0.7142857142857143
70,'01030000000070,0.8954211418880723,0.8954211418880723,0.8954211418880723,,,,
71,'01030000000071,0.9955669730464713,0.9947903745968741,0.9947903745968741,,,0.9963435714960687,1.0
72,'01030000000072,0.7637991049229239,0.7637991049229239,0.7637991049229239,,,,
73,'01030000000073,0.9088618227635448,0.9088618227635448,0.9088618227635448,,,,
74,'01030000000074,0.9650518197155943,0.9650518197155943,0.9650518197155943,,,,
75,'01030000000075,0.9925418262447088,0.9925418262447088,0.9925418262447088,,,,
76,'01030000000076,0.9674157303370786,0.9674157303370786,0.9674157303370786,,,,
77,'01030000000077,0.9803644059239954,0.984637542006721,0.984637542006721,,,0.9760912698412698,1.0
78,'01030000000078,0.9035962301587301,0.9183035714285714,0.9745381927109336,0.8888888888888888,0.8888888888888888,,
79,'01030000000079,0.8686320215731981,0.9882352941176471,0.9882352941176471,,,0.749028749028749,0.75
80,'01030000000080,0.8664139062772489,0.985032074126871,0.985032074126871,,,0.7477957384276268,0.75
81,'01030000000081,0.9677094861412219,0.9357939254133025,0.964329643296433,0.9996250468691413,1.0,,
82,'01030000000082,0.9596491228070175,0.9192982456140351,0.970954356846473,1.0,1.0,,
83,'01030000000083,0.9563550821682367,0.9132602193419741,0.9716981132075472,0.9994499449944995,1.0,,
84,'01030000000084,0.9511494252873562,0.9022988505747126,0.9159891598915989,1.0,1.0,,
85,'01030000000085,0.7076931504078743,0.923076923076923,0.923076923076923,,,0.49230937773882566,0.75
86,'01030000000086,0.9987226971817188,0.9980437488884937,0.9980437488884937,,,0.9994016454749439,1.0
87,'01030000000087,0.9985915492957748,0.9985915492957748,0.9985915492957748,,,,
88,'01030000000088,0.9687966303942444,0.9377659574468085,0.33986928104575165,0.9998273033416804,1.0,,
89,'01030000000089,0.9678760282021152,0.9391304347826087,0.0,0.9966216216216216,1.0,,
90,'01030000000090,0.9668082103421667,0.9337694194603433,0.0,0.9998470012239902,1.0,,
91,'01030000000091,0.9917826571706712,0.9913504464285714,0.9913504464285714,,,0.9922148679127708,1.0
92,'01030000000092,0.9955307436784944,0.9980540014594989,0.9980540014594989,,,0.9930074858974898,1.0
93,'01030000000093,0.9976798143851507,0.9976798143851507,0.9976798143851507,,,,
94,'01030000000094,0.9802631578947368,0.9802631578947368,0.9802631578947368,,,,
95,'01030000000095,0.9739633558341371,0.9739633558341371,0.9739633558341371,,,,
96,'01030000000096,0.9653875094055681,0.9653875094055681,0.9653875094055681,,,,
97,'01030000000097,0.9585562125849036,0.9531327084361125,0.9531327084361125,,,0.9639797167336948,1.0
98,'01030000000098,0.855497669317247,0.855497669317247,0.855497669317247,,,,
99,'01030000000099,0.9412555083889226,0.9383529411764706,0.9383529411764706,,,0.9441580756013745,1.0
100,'01030000000100,0.8714568226763348,0.8714568226763348,0.8714568226763348,,,,
101,'01030000000101,0.9957245921096185,0.9946236559139785,0.9946236559139785,,,0.9968255283052585,1.0
102,'01030000000102,0.9766672182690717,0.9766672182690717,0.9766672182690717,,,,
103,'01030000000103,0.4845905526724355,0.8764044943820225,0.8764044943820225,,,0.0927766109628485,0.25
104,'01030000000104,0.9593180374329657,0.9645244215938304,0.9645244215938304,,,0.954111653272101,1.0
105,'01030000000105,0.9314046762535051,0.9157688540646425,0.9157688540646425,,,0.9470404984423676,1.0
106,'01030000000106,0.8257485029940119,0.8257485029940119,0.8257485029940119,,,,
107,'01030000000107,0.21906693711967545,0.4381338742393509,0.4381338742393509,,,0.0,0.0
108,'01030000000108,0.7469715381486128,0.6597671410090556,0.050000000000000044,,,0.8341759352881699,1.0
109,'01030000000109,0.8750236695463958,0.8798029556650246,0.8798029556650246,,,0.870244383427767,1.0
110,'01030000000110,0.8795988501568918,0.8295566502463054,0.744215938303342,0.9296410500674781,1.0,,
111,'01030000000111,0.9475077668688,0.9376961004034066,0.9376961004034066,,,0.9573194333341934,1.0
112,'01030000000112,0.9752393529217563,0.9752393529217563,0.9752393529217563,,,,
113,'01030000000113,0.7442960653709814,0.9750830564784053,0.9750830564784053,,,0.5135090742635575,0.75
114,'01030000000114,0.9977283053157655,0.9977283053157655,0.9977283053157655,,,,
115,'01030000000115,0.9066937516159446,0.9908505591324974,0.9908505591324974,,,0.8225369440993918,0.8571428571428572
116,'01030000000116,0.7850223595520267,0.8673420164013507,0.8737327188940092,0.7027027027027026,0.7027027027027026,,
117,'01030000000117,0.7291033473346514,0.8941695247427731,0.9086834733893557,0.5904761904761905,0.6190476190476191,0.7026643267849908,0.8571428571428572
118,'01030000000118,0.692206198874205,0.9515274949083503,0.9515274949083503,,,0.43288490284005976,0.4444444444444444
119,'01030000000119,0.98,0.96,0.975932043416706,1.0,1.0,,
120,'01030000000120,0.9802005329803849,0.9636699507389163,0.9750889679715303,0.9967311152218534,1.0,,
121,'01030000000121,0.8488045832679437,0.9711760184473482,0.9767786561264822,0.9959839357429718,1.0,0.5792537956135113,0.6666666666666667
122,'01030000000122,0.6641069820257177,0.9193934557063048,0.9543147208121827,0.7162004662004662,1.0,0.35672702417038216,0.5454545454545454
123,'01030000000123,0.9106015747031597,0.8881153654898061,0.8881153654898061,,,0.9330877839165133,1.0
124,'01030000000124,0.9085038331944048,0.935862691960253,0.935862691960253,,,0.8811449744285565,1.0
125,'01030000000125,1.0,1.0,1.0,,,,
126,'01030000000126,0.8719666006416346,0.9091922005571029,0.9091922005571029,,,0.8347410007261662,1.0
127,'01030000000127,0.9684729064039409,0.9369458128078818,0.987468671679198,1.0,1.0,,
128,'01030000000128,0.951108870967742,0.9022177419354839,0.9307317073170731,1.0,1.0,,
129,'01030000000129,0.9163653892504218,0.9163653892504218,0.9163653892504218,,,,
130,'01030000000130,0.9403458639365478,0.8833143291524135,0.8802736602052451,0.9973773987206823,1.0,,
131,'01030000000131,0.8972431077694236,0.8972431077694236,0.8972431077694236,,,,
132,'01030000000132,0.9022212543554007,0.9294425087108013,0.9333673729895328,0.875,0.875,,
133,'01030000000133,0.9911916109448371,0.9952904238618524,0.9952904238618524,,,0.9870927980278218,1.0
134,'01030000000134,0.8250517598343685,0.8250517598343685,0.8250517598343685,,,,
135,'01030000000135,0.9960463531015677,0.9960463531015677,0.9960463531015677,,,,
136,'01030000000136,0.9685580050596314,0.9685580050596314,0.9685580050596314,,,,
137,'01030000000137,0.9793103448275862,0.9793103448275862,0.9793103448275862,,,,
138,'01030000000138,0.9992841803865425,0.9992841803865425,0.9992841803865425,,,,
139,'01030000000139,0.9579701723803989,0.9579701723803989,0.9579701723803989,,,,
140,'01030000000140,0.9714857428714357,0.9714857428714357,0.9714857428714357,,,,
141,'01030000000141,0.0,0.0,0.0,,,0.0,0.0
142,'01030000000142,0.9736566227468446,0.9707446808510638,0.9707446808510638,,,0.9765685646426255,1.0
143,'01030000000143,0.8835487426412096,0.9703008987885893,0.9703008987885893,,,0.79679658649383,0.8571428571428572
144,'01030000000144,0.8898042144652156,0.8943270300333704,0.8943270300333704,,,0.8852813988970607,1.0
145,'01030000000145,0.8569045370504046,0.8924374811690268,0.8924374811690268,,,0.8213715929317824,0.8888888888888888
146,'01030000000146,0.8456692351230616,0.9050147492625369,0.9147640791476408,0.7142857142857143,0.7142857142857143,0.9177072418209338,1.0
147,'01030000000147,0.9013060175124094,0.965721540414727,0.9123152709359605,1.0,1.0,0.738196512122501,0.75
148,'01030000000148,0.488356620093147,0.976713240186294,0.976713240186294,,,0.0,0.0
149,'01030000000149,0.8764323911382734,0.7545454545454545,0.42160278745644597,0.9983193277310924,1.0,,
150,'01030000000150,0.795517758491434,0.8220655329738698,0.17821782178217827,0.8852639982081951,0.8947368421052632,0.6792237442922374,0.75
151,'01030000000151,0.9345149513490342,0.9950389794472005,0.9950389794472005,,,0.8739909232508678,0.875
152,'01030000000152,0.9093369418132612,0.9093369418132612,0.9093369418132612,,,,
153,'01030000000153,0.9115115697007865,0.9920634920634922,0.9920634920634922,,,0.8309596473380807,0.8333333333333334
154,'01030000000154,0.9163127577837502,0.9084967320261438,0.9084967320261438,,,0.9241287835413565,1.0
155,'01030000000155,1.0,1.0,1.0,,,1.0,1.0
156,'01030000000156,0.9978469361532829,0.9969719909159729,0.9969719909159729,,,0.998721881390593,1.0
157,'01030000000157,0.9975091720691367,0.996268656716418,0.996268656716418,,,0.9987496874218554,1.0
158,'01030000000158,0.986000086888522,0.9867060561299852,0.9867060561299852,,,0.9852941176470589,1.0
159,'01030000000159,0.9949158751628249,0.9932140653917335,0.9932140653917335,,,0.9966176849339162,1.0
160,'01030000000160,0.9912772585669782,0.9912772585669782,0.9912772585669782,,,,
161,'01030000000161,0.9948586118251928,0.9948586118251928,0.9948586118251928,,,,
162,'01030000000162,0.9914833215046132,0.9914833215046132,0.9914833215046132,,,,
163,'01030000000163,0.8937596177676299,0.9781357882623706,0.9781357882623706,,,0.8093834472728891,0.9333333333333333
164,'01030000000164,0.9969203695556533,0.9969203695556533,0.9969203695556533,,,,
165,'01030000000165,0.8443308593467379,0.8604206500956023,0.8534435261707989,1.0,1.0,0.6725719279446112,0.8
166,'01030000000166,0.8158106540404125,0.9104077253218884,0.9200524246395806,0.849025974025974,0.8636363636363636,0.6879982627733752,0.7777777777777778
167,'01030000000167,0.9855210724662675,0.981162196679438,0.981162196679438,,,0.9898799482530971,1.0
168,'01030000000168,0.9280489198319424,0.9212513484358145,0.9212513484358145,,,0.9348464912280702,1.0
169,'01030000000169,0.9510273811197834,0.9524021352313167,0.9524021352313167,,,0.9496526270082501,1.0
170,'01030000000170,0.9574001767983328,0.917272881069193,0.9457806767223808,0.9975274725274725,1.0,,
171,'01030000000171,1.0,1.0,1.0,,,1.0,1.0
172,'01030000000172,0.7872667398463227,0.7872667398463227,0.0032345013477088624,,,,
173,'01030000000173,0.7817305624770747,0.9715536105032823,0.9715536105032823,,,0.5919075144508671,0.6
174,'01030000000174,0.9752984948037015,0.9831181727904668,0.9831181727904668,,,0.9674788168169361,1.0
175,'01030000000175,0.9698965722952774,0.9705277587388622,0.9705277587388622,,,0.9692653858516925,1.0
176,'01030000000176,0.9336834707409929,0.9688626679777123,0.9688626679777123,,,0.8985042735042735,1.0
177,'01030000000177,0.983447491108776,0.9793639232823501,0.9793639232823501,,,0.987531058935202,1.0
178,'01030000000178,0.9599248981139449,0.9695154185022027,0.9939819458375125,0.9295702029368091,1.0,0.9806890729028227,1.0
179,'01030000000179,0.9982488333144138,0.9976359338061465,0.9976359338061465,,,0.9988617328226812,1.0
180,'01030000000180,0.926252587424583,0.9744449099287809,0.9987995198079231,0.9991071428571429,1.0,0.8052057094878253,0.8333333333333334
181,'01030000000181,0.6321225418595195,0.9789915966386554,0.9789915966386554,,,0.28525348708038367,0.625
182,'01030000000182,0.8523205122269403,0.9475244589386302,0.9803921568627451,0.8845793927327028,1.0,0.7248576850094877,0.75
183,'01030000000183,0.5656737553642441,0.9552538964303671,0.9552538964303671,,,0.17609361429812131,0.33333333333333337
184,'01030000000184,0.7920052377476188,0.8697533535266119,0.8697533535266119,,,0.7142571219686258,0.8461538461538461
185,'01030000000185,0.9100364022901568,0.9644371172868582,0.9644371172868582,,,0.8556356872934553,0.875
186,'01030000000186,0.9149495003225772,0.9572953736654805,0.9572953736654805,,,0.872603626979674,1.0
187,'01030000000187,0.8685752765370353,0.9684471024953598,0.996970798497516,0.653061224489796,0.6938775510204082,0.9842175026259501,1.0
188,'01030000000188,0.9675480625352869,0.9498063266623629,0.985103184365177,0.9802150537634409,1.0,0.9726228071800568,1.0
189,'01030000000189,0.9617077813812728,0.9490128755364807,0.9949066213921901,0.9664429530201343,1.0,0.9696675155872032,1.0
190,'01030000000190,0.9815505849361204,0.9651963160445952,0.9916312604609244,0.9992967651195499,1.0,0.9801586736442158,1.0
191,'01030000000191,0.9934885268120379,0.9925192519251925,0.9925192519251925,,,0.9944578016988832,1.0
192,'01030000000192,0.9963511048043787,0.9963511048043787,0.9963511048043787,,,,
193,'01030000000193,0.9921227621483376,0.9921227621483376,0.9921227621483376,,,,
194,'01030000000194,0.9932107496463932,0.9932107496463932,0.9932107496463932,,,,
195,'01030000000195,0.9931883883440873,0.9920472619859123,0.9920472619859123,,,0.9943295147022623,1.0
196,'01030000000196,0.7740211416241807,0.9923430321592649,0.9923430321592649,,,0.5556992510890966,0.6
197,'01030000000197,0.9346789743774248,0.9705444808092829,0.9948805460750854,0.85,0.85,0.9834924423229913,1.0
198,'01030000000198,0.7196853849856992,0.6518987341772151,0.6518987341772151,,,0.7874720357941835,1.0
199,'01030000000199,0.7473400633725485,0.7726341663252765,0.7726341663252765,,,0.7220459604198206,0.8571428571428572
200,'01030000000200,0.8531903589305977,0.9495425561408372,0.5538461538461539,0.8805840762065112,0.8823529411764706,0.7294444444444445,0.75
